Source,Participant.ID,Timestamp,Center,Left,Right,Answer,Alg.Label,Response.Time..s.
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:19,gibbon,rhinoceros,beetle,beetle,Random,8.871
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:30,ape,tiger,guinea pig,tiger,Random,7.552
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:38,deer,puma,worm,puma,Random,2.899
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:44,wallaby,hyena,emu,emu,Random,2.545
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:24:49,wasp,panda,pig,pig,Random,2.533
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:04,tiger,cheetah,bison,cheetah,Random,1.407
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:21,gorilla,centipede,cockatiel,cockatiel,Random,3.223
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:25,camel,rat,insect,insect,Random,2.597
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:31,skunk,goose,puma,goose,Random,3.192
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:46,skunk,fox,hedgehog,hedgehog,Random,4.336
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:54,snake,rooster,woodpecker,rooster,Random,1.056
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:25:58,musky,yak,wasp,wasp,Random,2.27
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:02,rodent,giraffe,loon,loon,Random,2.585
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:11,tapir,marten,ibis,ibis,Random,3.065
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:14,octopus,beaver,armadillo,armadillo,Test,3.629
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:25,ibis,cobra,centipede,cobra,Random,2.375
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:31,groundhog,chinchilla,platypus,chinchilla,Random,1.116
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:26:54,porcupine,crane,anteater,crane,Test,3.748
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:00,shark,spider,sheep,sheep,Random,1.291
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:02,raccoon,centipede,rat,centipede,Random,0.823
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:05,impala,porpoise,llama,porpoise,Random,1.209
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:07,snake,cockroach,wildebeest,wildebeest,Random,0.53
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:07,salamander,dove,ocelot,dove,Random,0.502
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:15,chinchilla,tiger,ox,tiger,Random,2.645
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:18,wombat,dingo,pigeon,dingo,Random,1.369
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:19,crocodile,ocelot,turkey,ocelot,Random,1.573
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:24,lobster,fowl,seal,seal,Random,4.266
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:29,cougar,jaguar,goat,jaguar,Random,3.109
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:32,hyena,rabbit,jaguar,rabbit,Random,1.343
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:34,leopard,kangaroo,jackrabbit,jackrabbit,Random,2.298
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:36,pigeon,porcupine,gull,gull,Test,1.242
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:41,woodchuck,llama,penguin,llama,Random,1.385
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:52,alligator,yak,wildebeest,yak,Random,3.612
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:27:58,tapir,raccoon,horse,raccoon,Random,0.815
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:00,fox,bobcat,badger,bobcat,Random,0.646
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:01,ram,gnat,pigeon,pigeon,Random,1.996
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:03,emu,wildebeest,fox,wildebeest,Random,1.319
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:05,raven,rat,lion,rat,Random,1.999
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:09,clam,quail,ocelot,ocelot,Random,1.653
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:14,pig,sloth,whale,sloth,Random,1.825
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:16,hornet,bird,panther,bird,Random,2.549
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:26,hornet,hare,rooster,hare,Random,1.179
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:32,moose,fly,snail,fly,Random,0.902
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:36,alligator,sloth,wolverine,wolverine,Random,1.545
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:42,ram,lamb,ostrich,lamb,Random,1.283
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:44,wildebeest,grasshopper,spider,grasshopper,Random,0.626
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:45,ostrich,lion,mule,mule,Random,0.579
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:46,polar bear,rattlesnake,gorilla,rattlesnake,Random,0.963
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:47,leopard,platypus,wildebeest,platypus,Random,0.493
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:48,bee,moth,tadpole,tadpole,Random,1.416
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:49,eagle,ostrich,flamingo,ostrich,Random,1.699
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:51,antelope,jaguar,jackrabbit,jackrabbit,Random,3.806
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:28:58,rooster,oriole,cat,oriole,Random,2.016
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:14,cat,prairie dog,vulture,prairie dog,Random,1.832
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:18,rodent,guinea pig,elephant,guinea pig,Random,1.753
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:27,opossum,bobcat,armadillo,bobcat,Random,3.366
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:42,vole,opossum,skunk,opossum,Random,0.729
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:51,oriole,colt,sparrow,sparrow,Random,2.158
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:53,snail,chameleon,chipmunk,chipmunk,Random,3.526
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:29:57,prairie dog,crow,ocelot,crow,Random,0.692
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:00,butterfly,eagle,aardvark,eagle,Random,1.315
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:03,buzzard,beetle,parrot,parrot,Random,1.363
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:05,robin,gnat,falcon,gnat,Random,0.446
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:06,cobra,crab,hyena,hyena,Random,0.688
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:06,porcupine,newt,octopus,octopus,Random,1.475
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:11,rooster,penguin,eagle,eagle,Random,0.825
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:13,rabbit,woodpecker,flamingo,flamingo,Random,1.513
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:17,antelope,robin,bear,robin,Random,0.559
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:18,duck,hornet,ocelot,ocelot,Random,0.816
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:19,cow,grouse,caterpillar,grouse,Random,1.233
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:21,chameleon,cockatiel,bull,cockatiel,Random,2.402
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:24,guinea pig,opossum,dog,dog,Random,0.336
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:25,hippopotamus,human,gorilla,gorilla,Random,0.385
Dec2015_Random,x1SXR8br8yOnRvWTGRk0mtroJp1rZ5,12-03-15 20:30:26,rodent,chinchilla,seagull,chinchilla,Random,0.316
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:45:27,centipede,moth,fowl,moth,Random,632.341
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:07,alligator,dog,dingo,dingo,Test,3.649
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:17,platypus,gerbil,panther,panther,Random,2.29
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:20,wallaby,hummingbird,hare,hare,Random,4.556
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:29,swan,lizard,buzzard,buzzard,Random,4.463
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:52,snail,bee,ape,bee,Random,1.776
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:56:56,butterfly,robin,puma,robin,Random,2.463
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:57:13,mule,walrus,insect,walrus,Random,2.082
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:57:16,python,ladybug,elk,ladybug,Random,5.455
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:57:27,vulture,groundhog,sloth,sloth,Random,6.105
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:57:42,buffalo,cat,moose,moose,Random,2.925
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:57:52,sparrow,gull,flamingo,flamingo,Test,3.124
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:03,bear,elk,armadillo,elk,Random,2.5
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:05,moose,frog,emu,emu,Random,1.409
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:07,snail,insect,octopus,insect,Random,2.323
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:14,buffalo,sheep,musk ox,musk ox,Random,2.659
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:23,mole,seal,dolphin,dolphin,Test,5.409
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:48,panther,python,muskrat,python,Random,3.539
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:53,rabbit,quail,zebra,quail,Random,1.703
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:58:58,pigeon,lamb,jackrabbit,jackrabbit,Random,6.212
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:12,squirrel,elk,manatee,elk,Random,3.245
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:18,jaguar,raccoon,tiger,tiger,Random,1.91
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:23,mole,bison,newt,newt,Random,4.073
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:35,lamb,crab,reindeer,reindeer,Random,2.753
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:38,eagle,beetle,human,human,Random,2.632
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:41,cockroach,oriole,turtle,oriole,Random,1.596
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:43,whale,koala,quail,koala,Random,4.825
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 20:59:48,platypus,eel,newt,newt,Random,3.66
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:09,swan,wren,alpaca,alpaca,Random,2.452
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:12,ladybug,penguin,vulture,vulture,Random,2.752
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:19,muskrat,ladybug,wallaby,wallaby,Random,2.27
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:35,iguana,hamster,cardinal,hamster,Random,3.343
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:43,bull,roadrunner,ant,roadrunner,Random,3.017
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:46,deer,rooster,ox,ox,Random,2.624
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:50,elk,platypus,python,python,Random,1.791
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:52,sheep,otter,armadillo,armadillo,Random,2.956
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:00:56,wildebeest,gnat,duck,gnat,Random,2.447
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:01,duck,rat,bee,bee,Test,4.783
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:08,orangutan,otter,grouse,otter,Random,4.2
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:13,dingo,ox,cockroach,ox,Random,2.623
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:22,sparrow,cockatiel,pelican,pelican,Random,4.829
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:30,kangaroo,fowl,ibis,fowl,Random,2.473
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:33,seagull,snake,pigeon,snake,Random,1.992
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:40,hedgehog,sheep,guinea pig,guinea pig,Random,3.039
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:01:44,frog,centipede,octopus,octopus,Random,21.992
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:11,crocodile,chameleon,bird,chameleon,Random,1.635
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:13,baboon,polar bear,tadpole,polar bear,Random,3.816
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:19,hamster,mongoose,anemone,mongoose,Random,2.403
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:21,mare,caribou,goat,goat,Random,1.915
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:26,pony,porcupine,python,porcupine,Test,2.517
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:32,gopher,crow,falcon,falcon,Random,2.129
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:34,badger,hummingbird,musk ox,musk ox,Random,3.346
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:38,cheetah,octopus,walrus,octopus,Random,3.826
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:42,dove,dog,badger,badger,Random,3.633
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:02:52,crocodile,elk,raccoon,elk,Random,2.126
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:04,lizard,puma,shrimp,shrimp,Random,1.966
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:11,shrew,chinchilla,mongoose,mongoose,Random,2.503
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:14,elk,gerbil,human,human,Random,4.066
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:18,roadrunner,newt,emu,emu,Random,1.8
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:23,leopard,wren,whale,whale,Random,1.982
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:25,pig,hornet,flea,flea,Random,4.09
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:41,bobcat,wolf,turtle,wolf,Random,1.525
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:46,musk ox,moth,bluejay,bluejay,Random,1.785
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:48,parrot,whale,caterpillar,caterpillar,Random,2.564
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:51,roadrunner,badger,panther,panther,Random,3.313
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:03:55,squid,reindeer,alpaca,reindeer,Random,2.919
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:09,hippopotamus,hornet,oriole,oriole,Random,1.986
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:11,vulture,rodent,butterfly,rodent,Random,1.619
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:13,seagull,caribou,squid,squid,Random,2.919
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:16,jaguar,chimp,deer,chimp,Random,4.27
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:21,chicken,mosquito,emu,mosquito,Random,2.313
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:26,hawk,yak,lizard,yak,Random,1.793
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:30,canary,squirrel,porcupine,porcupine,Random,1.533
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:31,bee,gecko,rooster,rooster,Test,1.836
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:42,gorilla,emu,reindeer,reindeer,Random,1.523
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:48,bat,platypus,eagle,platypus,Random,2.686
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:57,aardvark,fox,moose,moose,Random,2.089
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:04:59,armadillo,insect,iguana,iguana,Random,5.48
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:05,chipmunk,goat,panther,goat,Random,2.221
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:10,manatee,boa constrictor,alpaca,alpaca,Random,1.9
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:12,prairie dog,armadillo,panther,panther,Random,1.954
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:25,wolf,peacock,seagull,peacock,Random,3.074
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:30,monkey,rabbit,gazelle,rabbit,Random,1.854
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:37,rabbit,giraffe,hedgehog,hedgehog,Random,1.667
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:39,impala,walrus,centipede,walrus,Random,1.793
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:41,lynx,raccoon,dove,dove,Random,1.373
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:42,alpaca,buffalo,wasp,buffalo,Random,1.284
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:44,orangutan,panther,camel,panther,Random,1.537
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:45,lizard,squirrel,moose,squirrel,Random,1.423
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:47,hedgehog,duck,python,duck,Random,1.443
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:55,mongoose,rooster,tapir,rooster,Random,1.226
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:05:59,lion,wolf,groundhog,wolf,Random,1.842
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:06:01,eagle,hare,octopus,hare,Random,1.79
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:06:06,weasel,crab,platypus,crab,Random,1.241
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:06:10,sea lion,polar bear,aardvark,polar bear,Random,2.25
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:06:17,penguin,fowl,eel,eel,Random,3.206
Dec2015_Random,XXy32ZE2dEHmgG57s3gCDIfUupN2gf,12-03-15 21:06:20,chipmunk,elk,crocodile,elk,Random,2.96
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 18:23:10,marten,emu,armadillo,armadillo,Random,7116.593
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:21:52,butterfly,emu,hare,hare,Test,5.555
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:02,platypus,gerbil,ant,gerbil,Random,3.895
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:11,tasmanian devil,gazelle,vole,gazelle,Random,3.056
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:14,woodpecker,lamb,roadrunner,roadrunner,Random,2.656
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:17,tortoise,bull,sparrow,bull,Random,5.632
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:27,squid,otter,jackal,otter,Random,3.649
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:22:59,lemur,dove,leopard,dove,Random,2.254
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:23:08,parrot,giraffe,porcupine,porcupine,Random,2.279
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:23:11,fox,yak,hare,hare,Random,3.243
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:23:30,puma,camel,fish,camel,Random,2.669
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:04,chickadee,bobcat,wolf,bobcat,Random,4.882
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:13,hornet,emu,monkey,monkey,Random,3.766
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:17,cricket,salamander,owl,salamander,Random,5.189
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:22,otter,gecko,raven,gecko,Random,4.609
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:46,buzzard,mosquito,heron,heron,Random,2.763
Dec2015_Random,Y9eBCoc6dvHpo0uIdFcDyhY28M5Fvt,12-03-15 20:24:52,woodchuck,lynx,mouse,lynx,Random,2.993
